id,user_id,status,created_at,solved_at
4497,361,sent,1/16/2022,1/19/2022
4498,430,sent,1/29/2022,1/30/2022
4499,931,sent,2/5/2022,2/6/2022
4500,919,sent,2/14/2022,2/14/2022
4501,525,sent,2/3/2022,2/3/2022
4502,502,sent,1/20/2022,1/20/2022
4503,558,sent,1/22/2022,1/23/2022
4504,76,sent,1/28/2022,1/28/2022
4505,227,sent,2/15/2022,2/15/2022
4506,538,sent,1/23/2022,1/24/2022
4507,241,sent,2/3/2022,2/4/2022
4508,867,sent,2/2/2022,2/5/2022
4509,650,sent,2/6/2022,2/7/2022
4510,774,sent,2/4/2022,2/5/2022
4511,996,sent,2/11/2022,2/12/2022
4512,930,sent,1/18/2022,1/18/2022
4513,722,sent,1/19/2022,1/20/2022
4514,870,sent,2/3/2022,2/3/2022
4515,870,sent,1/26/2022,1/28/2022
4516,101,sent,2/3/2022,2/3/2022
4517,566,sent,1/23/2022,1/23/2022
4518,602,sent,1/21/2022,1/23/2022
4519,239,sent,1/29/2022,1/29/2022
4520,393,sent,2/15/2022,2/15/2022
4521,778,sent,1/31/2022,2/1/2022
4522,704,sent,2/5/2022,2/6/2022
4523,989,sent,2/15/2022,2/16/2022
4524,748,sent,1/16/2022,1/16/2022
4525,441,sent,2/16/2022,2/18/2022
4526,214,sent,2/6/2022,2/7/2022
4527,4,sent,2/15/2022,2/15/2022
4528,403,sent,1/24/2022,1/25/2022
4529,605,sent,1/23/2022,1/24/2022
4530,912,sent,1/16/2022,1/16/2022
4531,152,sent,2/16/2022,2/18/2022
4532,520,sent,1/23/2022,1/24/2022
4533,91,sent,1/31/2022,1/31/2022
4534,809,sent,1/29/2022,1/29/2022
4535,995,sent,1/24/2022,1/24/2022
4536,636,sent,2/1/2022,2/2/2022
4537,660,sent,2/12/2022,2/12/2022
4538,617,sent,2/7/2022,2/7/2022
4539,844,sent,1/31/2022,2/2/2022
4540,96,sent,2/2/2022,2/3/2022
4541,498,sent,2/7/2022,2/10/2022
4542,246,sent,2/15/2022,2/16/2022
4543,405,sent,2/12/2022,2/13/2022
4544,96,sent,2/3/2022,2/3/2022
4545,856,sent,2/2/2022,2/3/2022
4546,548,sent,1/28/2022,1/29/2022
4547,251,sent,1/17/2022,1/17/2022
4548,891,sent,2/16/2022,2/17/2022
4549,726,sent,2/9/2022,2/9/2022
4550,21,sent,1/30/2022,1/30/2022
4551,628,sent,1/18/2022,1/19/2022
4552,40,sent,1/28/2022,1/29/2022
4553,915,sent,1/16/2022,1/16/2022
4554,513,sent,2/3/2022,2/3/2022
4555,205,sent,1/24/2022,1/24/2022
4556,600,sent,1/17/2022,1/19/2022
4557,483,sent,1/20/2022,1/20/2022
4558,327,sent,1/24/2022,1/24/2022
4559,443,sent,2/9/2022,2/9/2022
4560,810,sent,1/18/2022,1/21/2022
4561,843,sent,2/6/2022,2/7/2022
4562,431,sent,2/11/2022,2/12/2022
4563,735,sent,1/26/2022,1/28/2022
4564,77,sent,1/22/2022,1/22/2022
4565,346,sent,1/17/2022,1/17/2022
4566,555,sent,1/26/2022,1/28/2022
4567,962,sent,1/28/2022,1/28/2022
4568,548,sent,1/26/2022,1/27/2022
4569,821,sent,2/12/2022,2/13/2022
4570,864,sent,2/15/2022,2/16/2022
4571,991,sent,2/6/2022,2/6/2022
4572,61,sent,1/20/2022,1/20/2022
4573,366,sent,2/15/2022,2/15/2022
4574,400,sent,2/7/2022,2/7/2022
4575,659,sent,2/15/2022,2/15/2022
4576,744,sent,2/3/2022,2/3/2022
4577,8,sent,2/14/2022,2/14/2022
4578,860,sent,1/28/2022,1/28/2022
4579,945,sent,2/2/2022,2/3/2022
4580,362,sent,1/26/2022,1/26/2022
4581,306,sent,1/24/2022,1/24/2022
4582,704,sent,2/14/2022,2/14/2022
4583,890,sent,2/6/2022,2/6/2022
4584,890,sent,1/25/2022,1/25/2022
4585,368,sent,2/3/2022,2/4/2022
4586,888,sent,1/27/2022,1/28/2022
4587,55,sent,1/29/2022,1/30/2022
4588,3,sent,1/16/2022,1/16/2022
4589,431,sent,1/26/2022,1/28/2022
4590,779,sent,1/18/2022,1/18/2022
4591,946,sent,1/20/2022,1/21/2022
4592,804,sent,1/24/2022,1/24/2022
4593,581,sent,1/26/2022,1/27/2022
4594,48,sent,2/9/2022,2/10/2022
4595,84,sent,1/31/2022,1/31/2022
4596,339,sent,2/2/2022,2/4/2022
4597,501,sent,2/7/2022,2/9/2022
4598,329,sent,1/16/2022,1/16/2022
4599,984,sent,2/15/2022,2/15/2022
4600,588,sent,1/25/2022,1/27/2022
4601,500,sent,2/2/2022,2/4/2022
4602,678,sent,1/23/2022,1/24/2022
4603,457,sent,1/27/2022,1/27/2022
4604,101,sent,1/23/2022,1/24/2022
4605,412,sent,2/4/2022,2/6/2022
4606,664,sent,2/14/2022,2/17/2022
4607,937,sent,2/10/2022,2/10/2022
4608,138,sent,1/21/2022,1/21/2022
4609,496,sent,2/6/2022,2/6/2022
4610,229,sent,1/19/2022,1/19/2022
4611,451,sent,2/4/2022,2/5/2022
4612,721,sent,1/27/2022,1/27/2022
4613,755,sent,1/22/2022,1/22/2022
4614,193,sent,2/15/2022,2/17/2022
4615,824,sent,1/21/2022,1/24/2022
4616,389,sent,2/2/2022,2/4/2022
4617,45,sent,2/12/2022,2/12/2022
4618,553,sent,1/19/2022,1/20/2022
4619,724,sent,1/26/2022,1/29/2022
4620,924,sent,1/19/2022,1/19/2022
4621,412,sent,2/15/2022,2/16/2022
4622,851,sent,2/5/2022,2/6/2022
4623,964,sent,2/2/2022,2/2/2022
4624,159,sent,2/14/2022,2/14/2022
4625,410,sent,1/28/2022,1/29/2022
4626,204,sent,2/12/2022,2/14/2022
4627,957,sent,2/10/2022,2/10/2022
4628,497,sent,1/30/2022,1/31/2022
4629,340,sent,1/20/2022,1/20/2022
4630,879,sent,1/29/2022,1/31/2022
4631,599,sent,2/9/2022,2/10/2022
4632,19,sent,2/5/2022,2/5/2022
4633,539,sent,1/25/2022,1/26/2022
4634,125,sent,2/4/2022,2/4/2022
4635,4,sent,2/3/2022,2/3/2022
4636,248,sent,2/10/2022,2/10/2022
4637,730,sent,1/19/2022,1/20/2022
4638,627,sent,1/24/2022,1/24/2022
4639,431,sent,2/5/2022,2/5/2022
4640,494,sent,2/4/2022,2/6/2022
4641,365,sent,2/16/2022,2/16/2022
4642,460,sent,1/16/2022,1/16/2022
4643,670,sent,2/2/2022,2/4/2022
4644,135,sent,1/20/2022,1/23/2022
4645,657,sent,2/3/2022,2/3/2022
4646,258,sent,2/13/2022,2/13/2022
4647,9,sent,1/18/2022,1/20/2022
4648,368,sent,1/25/2022,1/25/2022
4649,11,sent,2/7/2022,2/9/2022
4650,168,sent,1/18/2022,1/19/2022
4651,788,sent,2/14/2022,2/15/2022
4652,423,sent,1/22/2022,1/22/2022
4653,758,sent,1/16/2022,1/16/2022
4654,217,sent,2/5/2022,2/6/2022
4655,63,sent,2/12/2022,2/12/2022
4656,534,sent,2/8/2022,2/10/2022
4657,659,sent,1/25/2022,1/26/2022
4658,874,sent,2/7/2022,2/7/2022
4659,721,sent,1/24/2022,1/25/2022
4660,105,sent,2/12/2022,2/13/2022
4661,117,sent,1/18/2022,1/18/2022
4662,468,sent,2/3/2022,2/3/2022
4663,595,sent,1/26/2022,1/28/2022
4664,27,sent,1/21/2022,1/22/2022
4665,974,sent,1/31/2022,1/31/2022
4666,82,sent,2/4/2022,2/6/2022
4667,523,sent,2/1/2022,2/1/2022
4668,799,sent,2/2/2022,2/5/2022
4669,461,sent,1/21/2022,1/23/2022
4670,263,sent,1/19/2022,1/20/2022
4671,286,sent,1/31/2022,2/1/2022
4672,298,sent,2/2/2022,2/4/2022
4673,895,sent,2/12/2022,2/14/2022
4674,600,sent,1/29/2022,2/1/2022
4675,890,sent,1/26/2022,1/29/2022
4676,21,sent,2/12/2022,2/13/2022
4677,971,sent,2/15/2022,2/16/2022
4678,626,sent,2/1/2022,2/1/2022
4679,710,sent,1/28/2022,1/28/2022
4680,808,sent,1/31/2022,2/2/2022
4681,464,sent,1/27/2022,1/28/2022
4682,322,sent,2/13/2022,2/13/2022
4683,151,sent,2/15/2022,2/16/2022
4684,795,sent,1/24/2022,1/24/2022
4685,449,sent,2/1/2022,2/1/2022
4686,668,sent,2/14/2022,2/16/2022
4687,560,sent,1/22/2022,1/25/2022
4688,365,sent,2/14/2022,2/14/2022
4689,833,sent,2/13/2022,2/14/2022
4690,997,sent,2/15/2022,2/16/2022
4691,585,sent,1/30/2022,1/31/2022
4692,958,sent,1/25/2022,1/27/2022
4693,696,sent,1/26/2022,1/27/2022
4694,978,sent,1/20/2022,1/20/2022
4695,852,sent,2/9/2022,2/9/2022
4696,987,sent,2/13/2022,2/13/2022
4697,325,sent,1/18/2022,1/19/2022
4698,116,sent,1/29/2022,1/29/2022
4699,254,sent,2/15/2022,2/16/2022
4700,841,sent,2/5/2022,2/8/2022
4701,412,sent,1/29/2022,1/30/2022
4702,398,sent,2/6/2022,2/7/2022
4703,105,sent,1/29/2022,1/31/2022
4704,346,sent,2/5/2022,2/5/2022
4705,633,sent,2/12/2022,2/14/2022
4706,616,sent,2/8/2022,2/8/2022
4707,116,sent,2/11/2022,2/11/2022
4708,341,sent,1/19/2022,1/22/2022
4709,185,sent,1/18/2022,1/20/2022
4710,494,sent,2/13/2022,2/14/2022
4711,430,sent,2/9/2022,2/10/2022
4712,632,sent,2/12/2022,2/12/2022
4713,148,sent,1/19/2022,1/20/2022
4714,899,sent,1/16/2022,1/18/2022
4715,613,sent,1/18/2022,1/19/2022
4716,465,sent,2/4/2022,2/6/2022
4717,856,sent,1/29/2022,2/1/2022
4718,673,sent,2/1/2022,2/2/2022
4719,196,sent,2/5/2022,2/5/2022
4720,27,sent,2/8/2022,2/8/2022
4721,7,sent,2/6/2022,2/7/2022
4722,247,sent,1/22/2022,1/22/2022
4723,698,sent,2/13/2022,2/16/2022
4724,395,sent,1/20/2022,1/21/2022
4725,214,sent,2/6/2022,2/6/2022
4726,441,sent,2/12/2022,2/12/2022
4727,829,sent,2/6/2022,2/8/2022
4728,790,sent,2/2/2022,2/3/2022
4729,283,sent,1/30/2022,1/30/2022
4730,971,sent,2/1/2022,2/2/2022
4731,97,sent,1/18/2022,1/18/2022
4732,18,sent,1/28/2022,1/29/2022
4733,570,sent,2/11/2022,2/12/2022
4734,193,sent,1/19/2022,1/19/2022
4735,597,sent,1/21/2022,1/21/2022
4736,82,sent,2/16/2022,2/16/2022
4737,227,sent,2/7/2022,2/7/2022
4738,621,sent,1/30/2022,1/31/2022
4739,474,sent,1/19/2022,1/19/2022
4740,790,sent,2/3/2022,2/3/2022
4741,876,sent,2/12/2022,2/12/2022
4742,80,sent,1/30/2022,1/31/2022
4743,532,sent,1/18/2022,1/20/2022
4744,514,sent,1/18/2022,1/18/2022
4745,822,sent,2/7/2022,2/7/2022
4746,77,sent,2/7/2022,2/9/2022
4747,310,sent,1/21/2022,1/22/2022
4748,871,sent,1/23/2022,1/23/2022
4749,23,sent,1/24/2022,1/25/2022
4750,362,sent,2/7/2022,2/9/2022
4751,469,sent,2/8/2022,2/8/2022
4752,467,sent,1/26/2022,1/27/2022
4753,149,sent,1/18/2022,1/20/2022
4754,916,sent,2/2/2022,2/3/2022
4755,698,sent,2/14/2022,2/14/2022
4756,744,sent,2/1/2022,2/1/2022
4757,979,sent,2/1/2022,2/3/2022
4758,37,sent,1/29/2022,1/29/2022
4759,446,sent,2/4/2022,2/6/2022
4760,279,sent,1/28/2022,1/30/2022
4761,315,sent,1/18/2022,1/19/2022
4762,585,sent,2/12/2022,2/12/2022
4763,599,sent,2/5/2022,2/6/2022
4764,866,sent,2/16/2022,2/16/2022
4765,115,sent,1/26/2022,1/29/2022
4766,737,sent,2/6/2022,2/6/2022
4767,342,sent,1/31/2022,2/2/2022
4768,566,sent,1/21/2022,1/22/2022
4769,360,sent,2/5/2022,2/7/2022
4770,758,sent,2/6/2022,2/7/2022
4771,671,sent,1/28/2022,1/28/2022
4772,937,sent,1/22/2022,1/22/2022
4773,614,sent,1/23/2022,1/23/2022
4774,917,sent,2/7/2022,2/9/2022
4775,365,sent,2/9/2022,2/9/2022
4776,711,sent,1/18/2022,1/20/2022
4777,348,sent,1/19/2022,1/19/2022
4778,566,sent,2/3/2022,2/4/2022
4779,189,sent,2/6/2022,2/7/2022
4780,336,sent,1/21/2022,1/21/2022
4781,688,sent,1/19/2022,1/19/2022
4782,143,sent,1/31/2022,2/1/2022
4783,4,sent,1/17/2022,1/18/2022
4784,822,sent,1/18/2022,1/21/2022
4785,528,sent,1/17/2022,1/17/2022
4786,13,sent,2/9/2022,2/9/2022
4787,530,sent,2/1/2022,2/1/2022
4788,938,sent,1/27/2022,1/28/2022
4789,13,sent,1/21/2022,1/21/2022
4790,577,sent,2/7/2022,2/8/2022
4791,558,sent,1/29/2022,1/29/2022
4792,390,sent,2/13/2022,2/13/2022
4793,400,sent,1/30/2022,1/30/2022
4794,335,sent,1/27/2022,1/27/2022
4795,398,sent,1/19/2022,1/20/2022
4796,673,sent,2/8/2022,2/8/2022
4797,236,sent,2/10/2022,2/13/2022
4798,371,sent,1/19/2022,1/20/2022
4799,252,sent,1/18/2022,1/19/2022
4800,252,sent,1/27/2022,1/29/2022
4801,567,sent,2/10/2022,2/11/2022
4802,186,sent,1/25/2022,1/25/2022
4803,511,sent,2/3/2022,2/3/2022
4804,154,sent,2/12/2022,2/13/2022
4805,343,sent,1/22/2022,1/22/2022
4806,107,sent,1/31/2022,1/31/2022
4807,712,sent,2/10/2022,2/11/2022
4808,722,sent,2/13/2022,2/14/2022
4809,170,sent,1/28/2022,1/28/2022
4810,931,sent,1/20/2022,1/21/2022
4811,128,sent,1/31/2022,1/31/2022
4812,447,sent,2/15/2022,2/17/2022
4813,109,sent,2/2/2022,2/5/2022
4814,603,sent,1/25/2022,1/25/2022
4815,403,sent,1/25/2022,1/25/2022
4816,142,sent,2/14/2022,2/14/2022
4817,460,sent,1/27/2022,1/28/2022
4818,628,sent,2/11/2022,2/11/2022
4819,509,sent,2/10/2022,2/10/2022
4820,497,sent,2/15/2022,2/15/2022
4821,240,sent,2/8/2022,2/9/2022
4822,508,sent,2/1/2022,2/2/2022
4823,156,sent,1/25/2022,1/26/2022
4824,870,sent,1/19/2022,1/19/2022
4825,125,sent,1/18/2022,1/18/2022
4826,44,sent,2/15/2022,2/16/2022
4827,631,sent,1/17/2022,1/19/2022
4828,566,sent,2/13/2022,2/13/2022
4829,887,sent,1/19/2022,1/20/2022
4830,433,sent,2/5/2022,2/7/2022
4831,92,sent,2/8/2022,2/10/2022
4832,764,sent,1/26/2022,1/27/2022
4833,79,sent,2/9/2022,2/10/2022
4834,215,sent,2/13/2022,2/13/2022
4835,702,sent,1/19/2022,1/19/2022
4836,986,sent,1/16/2022,1/16/2022
4837,313,sent,1/25/2022,1/25/2022
4838,245,sent,2/13/2022,2/14/2022
4839,115,sent,1/30/2022,1/31/2022
4840,19,sent,1/18/2022,1/18/2022
4841,18,sent,2/5/2022,2/6/2022
4842,770,sent,1/24/2022,1/24/2022
4843,496,sent,2/13/2022,2/13/2022
4844,685,sent,2/2/2022,2/4/2022
4845,935,sent,1/20/2022,1/20/2022
4846,828,sent,1/19/2022,1/20/2022
4847,590,sent,2/7/2022,2/8/2022
4848,96,sent,1/29/2022,1/29/2022
4849,827,sent,1/26/2022,1/28/2022
4850,65,sent,1/19/2022,1/19/2022
4851,817,sent,2/7/2022,2/7/2022
4852,424,sent,2/1/2022,2/1/2022
4853,773,sent,2/15/2022,2/17/2022
4854,143,sent,1/20/2022,1/21/2022
4855,751,sent,2/15/2022,2/15/2022
4856,491,sent,2/13/2022,2/16/2022
4857,766,sent,1/19/2022,1/19/2022
4858,829,sent,1/18/2022,1/19/2022
4859,626,sent,1/16/2022,1/16/2022
4860,695,sent,1/29/2022,1/30/2022
4861,674,sent,1/19/2022,1/19/2022
4862,201,sent,1/31/2022,2/2/2022
4863,850,sent,1/16/2022,1/16/2022
4864,413,sent,2/3/2022,2/3/2022
4865,381,sent,1/19/2022,1/19/2022
4866,129,sent,2/6/2022,2/7/2022
4867,705,sent,1/30/2022,2/2/2022
4868,771,sent,1/26/2022,1/27/2022
4869,125,sent,2/9/2022,2/10/2022
4870,12,sent,2/8/2022,2/8/2022
4871,806,sent,2/13/2022,2/14/2022
4872,213,sent,2/13/2022,2/13/2022
4873,239,sent,2/14/2022,2/14/2022
4874,682,sent,1/26/2022,1/26/2022
4875,390,sent,1/23/2022,1/24/2022
4876,869,sent,2/4/2022,2/5/2022
4877,623,sent,2/15/2022,2/16/2022
4878,850,sent,1/26/2022,1/26/2022
4879,157,sent,1/22/2022,1/24/2022
4880,531,sent,2/6/2022,2/6/2022
4881,287,sent,2/3/2022,2/4/2022
4882,823,sent,1/27/2022,1/27/2022
4883,601,sent,1/31/2022,2/1/2022
4884,245,sent,1/18/2022,1/19/2022
4885,414,sent,2/2/2022,2/3/2022
4886,718,sent,1/25/2022,1/25/2022
4887,457,sent,2/12/2022,2/14/2022
4888,225,sent,2/6/2022,2/7/2022
4889,331,sent,1/22/2022,1/22/2022
4890,215,sent,1/26/2022,1/26/2022
4891,3,sent,2/3/2022,2/4/2022
4892,433,sent,2/5/2022,2/5/2022
4893,424,sent,1/23/2022,1/26/2022
4894,247,sent,2/8/2022,2/8/2022
4895,411,sent,1/19/2022,1/20/2022
4896,796,sent,2/2/2022,2/3/2022
4897,797,sent,1/23/2022,1/24/2022
4898,81,sent,2/15/2022,2/16/2022
4899,394,sent,2/13/2022,2/13/2022
4900,206,sent,2/11/2022,2/11/2022
4901,580,sent,1/26/2022,1/27/2022
4902,183,sent,2/2/2022,2/2/2022
4903,880,sent,1/26/2022,1/28/2022
4904,821,sent,1/17/2022,1/17/2022
4905,185,sent,1/26/2022,1/26/2022
4906,59,sent,2/3/2022,2/3/2022
4907,363,sent,1/31/2022,1/31/2022
4908,245,sent,1/23/2022,1/23/2022
4909,882,sent,1/19/2022,1/19/2022
4910,243,sent,1/29/2022,1/29/2022
4911,257,sent,1/17/2022,1/17/2022
4912,287,sent,1/27/2022,1/27/2022
4913,881,sent,1/29/2022,1/31/2022
4914,131,sent,2/7/2022,2/7/2022
4915,577,sent,2/10/2022,2/10/2022
4916,42,sent,2/2/2022,2/2/2022
4917,45,sent,1/28/2022,1/28/2022
4918,129,sent,1/26/2022,1/26/2022
4919,710,sent,1/22/2022,1/23/2022
4920,831,sent,2/12/2022,2/14/2022
4921,172,sent,2/5/2022,2/5/2022
4922,438,sent,2/12/2022,2/12/2022
4923,598,sent,2/14/2022,2/15/2022
4924,874,sent,2/11/2022,2/14/2022
4925,972,sent,2/9/2022,2/10/2022
4926,965,sent,2/3/2022,2/4/2022
4927,232,sent,2/16/2022,2/18/2022
4928,396,sent,1/24/2022,1/25/2022
4929,481,sent,1/29/2022,1/31/2022
4930,973,sent,2/8/2022,2/9/2022
4931,197,sent,1/29/2022,1/29/2022
4932,733,sent,1/21/2022,1/21/2022
4933,546,sent,2/14/2022,2/15/2022
4934,94,sent,1/19/2022,1/19/2022
4935,914,sent,1/26/2022,1/27/2022
4936,998,sent,1/29/2022,1/30/2022
4937,643,sent,2/10/2022,2/12/2022
4938,656,sent,1/21/2022,1/21/2022
4939,919,sent,1/31/2022,2/1/2022
4940,28,sent,2/5/2022,2/5/2022
4941,221,sent,1/21/2022,1/21/2022
4942,122,sent,1/30/2022,1/30/2022
4943,861,sent,1/26/2022,1/26/2022
4944,444,sent,2/8/2022,2/8/2022
4945,302,sent,1/23/2022,1/24/2022
4946,896,sent,2/12/2022,2/12/2022
4947,152,sent,1/25/2022,1/26/2022
4948,189,sent,1/24/2022,1/25/2022
4949,741,sent,1/27/2022,1/28/2022
4950,909,sent,1/25/2022,1/25/2022
4951,101,sent,2/7/2022,2/7/2022
4952,563,sent,2/4/2022,2/6/2022
4953,257,sent,1/23/2022,1/24/2022
4954,322,sent,2/11/2022,2/13/2022
4955,477,sent,1/18/2022,1/20/2022
4956,762,sent,1/30/2022,1/30/2022
4957,575,sent,2/7/2022,2/8/2022
4958,659,sent,1/25/2022,1/25/2022
4959,89,sent,1/28/2022,1/28/2022
4960,998,sent,2/1/2022,2/2/2022
4961,190,sent,2/6/2022,2/9/2022
4962,787,sent,1/28/2022,1/28/2022
4963,133,sent,2/8/2022,2/9/2022
4964,338,sent,1/22/2022,1/22/2022
4965,544,sent,1/19/2022,1/19/2022
4966,856,sent,1/25/2022,1/28/2022
4967,783,sent,2/10/2022,2/10/2022
4968,302,sent,1/30/2022,1/31/2022
4969,581,sent,2/13/2022,2/14/2022
4970,168,sent,1/18/2022,1/18/2022
4971,80,sent,1/23/2022,1/25/2022
4972,816,sent,1/23/2022,1/24/2022
4973,884,sent,1/30/2022,1/31/2022
4974,134,sent,2/3/2022,2/4/2022
4975,973,sent,1/22/2022,1/23/2022
4976,570,sent,2/4/2022,2/4/2022
4977,110,sent,2/15/2022,2/16/2022
4978,414,sent,2/15/2022,2/15/2022
4979,149,sent,1/25/2022,1/25/2022
4980,916,sent,1/20/2022,1/21/2022
4981,560,sent,2/16/2022,2/16/2022
4982,340,sent,2/8/2022,2/8/2022
4983,979,sent,2/11/2022,2/11/2022
4984,452,sent,2/4/2022,2/4/2022
4985,41,sent,1/27/2022,1/29/2022
4986,631,sent,1/24/2022,1/25/2022
4987,278,sent,1/29/2022,1/29/2022
4988,714,sent,1/23/2022,1/23/2022
4989,234,sent,1/28/2022,1/29/2022
4990,430,sent,1/31/2022,2/1/2022
4991,871,sent,2/8/2022,2/8/2022
4992,922,sent,2/10/2022,2/10/2022
4993,515,sent,2/11/2022,2/12/2022
4994,368,sent,1/18/2022,1/21/2022
4995,139,sent,2/8/2022,2/8/2022
4996,495,sent,2/3/2022,2/5/2022
4997,204,sent,2/13/2022,2/13/2022
4998,616,sent,1/22/2022,1/23/2022
4999,382,sent,2/12/2022,2/12/2022
5000,554,accepted,2/26/2022,
5001,464,in_progress,2/19/2022,
5002,330,sent,3/15/2022,3/17/2022
5003,982,sent,3/10/2022,3/11/2022
5004,792,in_progress,3/5/2022,
5005,694,accepted,3/6/2022,
5006,155,sent,2/19/2022,2/20/2022
5007,150,in_progress,2/25/2022,
5008,229,sent,2/21/2022,2/22/2022
5009,582,sent,2/22/2022,2/23/2022
5010,51,in_progress,3/4/2022,
5011,751,sent,3/4/2022,3/4/2022
5012,639,sent,3/4/2022,3/6/2022
5013,48,in_progress,2/26/2022,
5014,276,sent,3/14/2022,3/14/2022
5015,22,accepted,3/15/2022,
5016,7,in_progress,2/21/2022,
5017,241,sent,2/28/2022,2/28/2022
5018,156,sent,2/25/2022,2/25/2022
5019,12,in_progress,3/3/2022,
5020,392,accepted,2/25/2022,
5021,723,sent,2/21/2022,2/21/2022
5022,3,in_progress,3/14/2022,
5023,411,sent,3/8/2022,3/10/2022
5024,701,sent,3/12/2022,3/13/2022
5025,468,in_progress,2/16/2022,
5026,16,sent,3/3/2022,3/4/2022
5027,14,sent,3/3/2022,3/4/2022
5028,5,in_progress,3/3/2022,
5029,948,sent,2/18/2022,2/18/2022
5030,34,accepted,3/7/2022,
5031,855,in_progress,3/13/2022,
5032,864,sent,2/26/2022,2/26/2022
5033,747,sent,3/13/2022,3/14/2022
5034,847,in_progress,3/12/2022,
5035,939,accepted,3/4/2022,
5036,100,sent,3/12/2022,3/12/2022
5037,981,in_progress,3/15/2022,
5038,901,sent,2/23/2022,2/23/2022
5039,537,sent,3/16/2022,3/17/2022
5040,142,in_progress,3/6/2022,
5041,577,sent,3/8/2022,3/10/2022
5042,431,sent,3/15/2022,3/15/2022
5043,274,in_progress,2/18/2022,
5044,218,sent,2/25/2022,2/25/2022
5045,672,accepted,2/25/2022,
5046,668,in_progress,3/7/2022,
5047,483,sent,3/9/2022,3/9/2022
5048,768,sent,2/16/2022,2/17/2022
5049,6,in_progress,3/10/2022,
5050,829,accepted,2/22/2022,
5051,230,sent,2/28/2022,3/1/2022
5052,573,in_progress,2/20/2022,
5053,563,sent,2/28/2022,3/3/2022
5054,349,sent,2/22/2022,2/23/2022
5055,204,in_progress,2/19/2022,
5056,108,sent,3/14/2022,3/14/2022
5057,401,sent,3/14/2022,3/14/2022
5058,129,in_progress,2/24/2022,
5059,544,sent,3/7/2022,3/9/2022
5060,150,accepted,2/22/2022,
5061,52,in_progress,3/11/2022,
5062,397,sent,3/7/2022,3/8/2022
5063,70,sent,2/27/2022,2/27/2022
5064,637,in_progress,3/6/2022,
5065,894,accepted,2/20/2022,
5066,761,sent,3/6/2022,3/6/2022
5067,70,in_progress,2/20/2022,
5068,292,sent,2/22/2022,2/23/2022
5069,781,sent,2/28/2022,3/1/2022
5070,39,in_progress,3/6/2022,
5071,249,sent,3/1/2022,3/1/2022
5072,152,sent,3/12/2022,3/12/2022
5073,66,in_progress,2/27/2022,
5074,666,sent,3/6/2022,3/8/2022
5075,23,accepted,2/17/2022,
5076,898,in_progress,2/28/2022,
5077,148,sent,2/23/2022,2/23/2022
5078,527,sent,3/5/2022,3/6/2022
5079,749,in_progress,2/27/2022,
5080,439,accepted,2/18/2022,
5081,601,sent,3/15/2022,3/15/2022
5082,314,in_progress,3/8/2022,
5083,961,sent,3/11/2022,3/12/2022
5084,590,sent,2/20/2022,2/21/2022
5085,806,in_progress,3/15/2022,
5086,283,sent,2/18/2022,2/21/2022
5087,115,sent,3/12/2022,3/14/2022
5088,204,in_progress,2/22/2022,
5089,551,sent,3/4/2022,3/4/2022
5090,755,accepted,3/5/2022,
5091,919,in_progress,3/11/2022,
5092,401,sent,3/12/2022,3/13/2022
5093,626,sent,3/12/2022,3/13/2022
5094,793,in_progress,2/17/2022,
5095,350,accepted,2/25/2022,
5096,756,sent,2/26/2022,2/27/2022
5097,366,in_progress,3/2/2022,
5098,607,sent,3/14/2022,3/14/2022
5099,90,sent,3/8/2022,3/8/2022
5100,554,in_progress,3/7/2022,
5101,225,sent,3/15/2022,3/17/2022
5102,622,sent,3/7/2022,3/8/2022
5103,144,in_progress,3/4/2022,
5104,7,sent,3/10/2022,3/10/2022
5105,61,accepted,2/18/2022,
5106,800,in_progress,3/13/2022,
5107,672,sent,2/17/2022,2/17/2022
5108,598,sent,2/18/2022,2/19/2022
5109,931,in_progress,2/24/2022,
5110,213,accepted,2/19/2022,
5111,185,sent,3/2/2022,3/2/2022
5112,481,in_progress,2/28/2022,
5113,192,sent,2/23/2022,2/24/2022
5114,91,sent,3/2/2022,3/3/2022
5115,994,in_progress,3/1/2022,
5116,888,sent,3/13/2022,3/15/2022
5117,103,sent,2/24/2022,2/26/2022
5118,607,in_progress,3/10/2022,
5119,218,sent,3/7/2022,3/7/2022
5120,834,accepted,2/27/2022,
5121,263,in_progress,2/28/2022,
5122,154,sent,3/5/2022,3/5/2022
5123,395,sent,2/18/2022,2/18/2022
5124,613,in_progress,3/10/2022,
5125,183,accepted,3/9/2022,
5126,868,sent,3/8/2022,3/8/2022
5127,68,in_progress,3/11/2022,
5128,489,sent,3/3/2022,3/4/2022
5129,466,sent,3/7/2022,3/8/2022
5130,531,in_progress,2/23/2022,
5131,812,sent,2/27/2022,2/28/2022
5132,68,sent,3/10/2022,3/11/2022
5133,428,in_progress,3/14/2022,
5134,502,sent,2/25/2022,2/25/2022
5135,857,accepted,2/26/2022,
5136,652,in_progress,3/16/2022,
5137,910,sent,3/14/2022,3/14/2022
5138,396,sent,2/19/2022,2/21/2022
5139,788,in_progress,3/7/2022,
5140,226,accepted,2/21/2022,
5141,690,sent,2/27/2022,2/27/2022
5142,276,in_progress,3/1/2022,
5143,47,sent,3/5/2022,3/8/2022
5144,859,sent,2/23/2022,2/25/2022
5145,786,in_progress,2/28/2022,
